date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week,year,day,week_of_year,is_weekend,calculated_revenue,rolling_avg_qty,previous_qty
2025-02-03,O001,Caltex 20W50,Oil,1200,7,8400,2,0,2025,3,6,0,8400,4.0,4.0
2025-02-04,E001,13A Plug base (ACL),Electrical,650,7,4550,2,1,2025,4,6,0,4550,14.666666666666666,23.0
2025-02-04,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,2,1,2025,4,6,0,3200,9.0,6.0
2025-02-04,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,1,2025,4,6,0,2800,1.3333333333333333,1.0
2025-02-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,2,1,2025,4,6,0,1980,7.0,8.0
2025-02-04,P002,Valve socket 1/2,Plumbing,40,8,320,2,1,2025,4,6,0,320,8.333333333333334,5.0
2025-02-04,P003,Elbow socket 1/2,Plumbing,40,7,280,2,1,2025,4,6,0,280,15.333333333333334,14.0
2025-02-04,O001,Caltex 20W50,Oil,1200,3,3600,2,1,2025,4,6,0,3600,4.666666666666667,7.0
2025-02-05,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,2,2,2025,5,6,0,3200,8.666666666666666,10.0
2025-02-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,2,2,2025,5,6,0,990,5.666666666666667,6.0
2025-02-05,P002,Valve socket 1/2,Plumbing,40,15,600,2,2,2025,5,6,0,600,9.333333333333334,8.0
2025-02-05,P003,Elbow socket 1/2,Plumbing,40,19,760,2,2,2025,5,6,0,760,13.333333333333334,7.0
2025-02-05,O001,Caltex 20W50,Oil,1200,7,8400,2,2,2025,5,6,0,8400,5.666666666666667,3.0
2025-02-06,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,2,3,2025,6,6,0,6080,13.0,10.0
2025-02-06,E003,LED 9W pin (GREEN),Electrical,575,18,10350,2,3,2025,6,6,0,10350,13.0,8.0
2025-02-06,E004,MCB enclosure 18 way,Electrical,2800,2,5600,2,3,2025,6,6,0,5600,1.3333333333333333,1.0
2025-02-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,3,2025,6,6,0,2310,5.333333333333333,3.0
2025-02-06,P002,Valve socket 1/2,Plumbing,40,20,800,2,3,2025,6,6,0,800,14.333333333333334,15.0
2025-02-06,P003,Elbow socket 1/2,Plumbing,40,18,720,2,3,2025,6,6,0,720,14.666666666666666,19.0
2025-02-06,O001,Caltex 20W50,Oil,1200,4,4800,2,3,2025,6,6,0,4800,4.666666666666667,7.0
2025-02-07,E003,LED 9W pin (GREEN),Electrical,575,18,10350,2,4,2025,7,6,0,10350,14.666666666666666,18.0
2025-02-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,4,2025,7,6,0,2310,5.666666666666667,7.0
2025-02-07,P002,Valve socket 1/2,Plumbing,40,12,480,2,4,2025,7,6,0,480,15.666666666666666,20.0
2025-02-07,P003,Elbow socket 1/2,Plumbing,40,13,520,2,4,2025,7,6,0,520,16.666666666666668,18.0
2025-02-07,O001,Caltex 20W50,Oil,1200,4,4800,2,4,2025,7,6,0,4800,5.0,4.0
2025-02-08,E001,13A Plug base (ACL),Electrical,650,14,9100,2,5,2025,8,6,1,9100,14.666666666666666,7.0
2025-02-08,E003,LED 9W pin (GREEN),Electrical,575,23,13225,2,5,2025,8,6,1,13225,19.666666666666668,18.0
2025-02-08,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,5,2025,8,6,1,2800,1.3333333333333333,2.0
2025-02-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,5,2025,8,6,1,330,5.0,7.0
2025-02-08,P002,Valve socket 1/2,Plumbing,40,13,520,2,5,2025,8,6,1,520,15.0,12.0
2025-02-08,P003,Elbow socket 1/2,Plumbing,40,22,880,2,5,2025,8,6,1,880,17.666666666666668,13.0
2025-02-08,O001,Caltex 20W50,Oil,1200,8,9600,2,5,2025,8,6,1,9600,5.333333333333333,4.0
2025-02-09,E001,13A Plug base (ACL),Electrical,650,24,15600,2,6,2025,9,6,1,15600,15.0,14.0
2025-02-09,E003,LED 9W pin (GREEN),Electrical,575,21,12075,2,6,2025,9,6,1,12075,20.666666666666668,23.0
2025-02-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,6,2025,9,6,1,330,3.0,1.0
2025-02-09,P002,Valve socket 1/2,Plumbing,40,16,640,2,6,2025,9,6,1,640,13.666666666666666,13.0
2025-02-09,P003,Elbow socket 1/2,Plumbing,40,23,920,2,6,2025,9,6,1,920,19.333333333333332,22.0
2025-02-10,E001,13A Plug base (ACL),Electrical,650,18,11700,2,0,2025,10,7,0,11700,18.666666666666668,24.0
2025-02-10,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,2,0,2025,10,7,0,3840,13.666666666666666,19.0
2025-02-10,E003,LED 9W pin (GREEN),Electrical,575,9,5175,2,0,2025,10,7,0,5175,17.666666666666668,21.0
2025-02-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,0,2025,10,7,0,330,1.0,1.0
2025-02-10,P002,Valve socket 1/2,Plumbing,40,9,360,2,0,2025,10,7,0,360,12.666666666666666,16.0
2025-02-10,P003,Elbow socket 1/2,Plumbing,40,12,480,2,0,2025,10,7,0,480,19.0,23.0
2025-02-10,O001,Caltex 20W50,Oil,1200,3,3600,2,0,2025,10,7,0,3600,5.0,8.0
2025-02-11,E001,13A Plug base (ACL),Electrical,650,11,7150,2,1,2025,11,7,0,7150,17.666666666666668,18.0
2025-02-11,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,2,1,2025,11,7,0,7040,17.666666666666668,12.0
2025-02-11,E003,LED 9W pin (GREEN),Electrical,575,5,2875,2,1,2025,11,7,0,2875,11.666666666666666,9.0
2025-02-11,P002,Valve socket 1/2,Plumbing,40,14,560,2,1,2025,11,7,0,560,13.0,9.0
2025-02-11,P003,Elbow socket 1/2,Plumbing,40,7,280,2,1,2025,11,7,0,280,14.0,12.0
2025-02-12,E001,13A Plug base (ACL),Electrical,650,9,5850,2,2,2025,12,7,0,5850,12.666666666666666,11.0
2025-02-12,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,2,2,2025,12,7,0,4800,16.333333333333332,22.0
2025-02-12,E003,LED 9W pin (GREEN),Electrical,575,8,4600,2,2,2025,12,7,0,4600,7.333333333333333,5.0
2025-02-12,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,2,2025,12,7,0,2800,1.3333333333333333,1.0
2025-02-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,2,2025,12,7,0,2310,3.0,1.0
2025-02-12,O001,Caltex 20W50,Oil,1200,5,6000,2,2,2025,12,7,0,6000,5.333333333333333,3.0
2025-02-13,E001,13A Plug base (ACL),Electrical,650,23,14950,2,3,2025,13,7,0,14950,14.333333333333334,9.0
2025-02-13,E002,1 GANG Switch (KEVILTON),Electrical,320,5,1600,2,3,2025,13,7,0,1600,14.0,15.0
2025-02-13,E003,LED 9W pin (GREEN),Electrical,575,9,5175,2,3,2025,13,7,0,5175,7.333333333333333,8.0
2025-02-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,2,3,2025,13,7,0,1980,4.666666666666667,7.0
2025-02-13,P002,Valve socket 1/2,Plumbing,40,19,760,2,3,2025,13,7,0,760,14.0,14.0
2025-02-13,P003,Elbow socket 1/2,Plumbing,40,13,520,2,3,2025,13,7,0,520,10.666666666666666,7.0
2025-02-13,O001,Caltex 20W50,Oil,1200,1,1200,2,3,2025,13,7,0,1200,3.0,5.0
2025-02-14,E001,13A Plug base (ACL),Electrical,650,7,4550,2,4,2025,14,7,0,4550,13.0,23.0
2025-02-14,E003,LED 9W pin (GREEN),Electrical,575,15,8625,2,4,2025,14,7,0,8625,10.666666666666666,9.0
2025-02-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,4,2025,14,7,0,2310,6.666666666666667,6.0
2025-02-14,P002,Valve socket 1/2,Plumbing,40,14,560,2,4,2025,14,7,0,560,15.666666666666666,19.0
2025-02-14,P003,Elbow socket 1/2,Plumbing,40,19,760,2,4,2025,14,7,0,760,13.0,13.0
2025-02-14,O001,Caltex 20W50,Oil,1200,6,7200,2,4,2025,14,7,0,7200,4.0,1.0
2025-02-15,E001,13A Plug base (ACL),Electrical,650,9,5850,2,5,2025,15,7,1,5850,13.0,7.0
2025-02-15,E002,1 GANG Switch (KEVILTON),Electrical,320,17,5440,2,5,2025,15,7,1,5440,12.333333333333334,5.0
2025-02-15,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,5,2025,15,7,1,2800,1.0,1.0
2025-02-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,2,5,2025,15,7,1,660,5.0,7.0
2025-02-15,P002,Valve socket 1/2,Plumbing,40,20,800,2,5,2025,15,7,1,800,17.666666666666668,14.0
2025-02-15,P003,Elbow socket 1/2,Plumbing,40,9,360,2,5,2025,15,7,1,360,13.666666666666666,19.0
2025-02-15,O001,Caltex 20W50,Oil,1200,6,7200,2,5,2025,15,7,1,7200,4.333333333333333,6.0
2025-02-16,E001,13A Plug base (ACL),Electrical,650,16,10400,2,6,2025,16,7,1,10400,10.666666666666666,9.0
2025-02-16,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,2,6,2025,16,7,1,7040,14.666666666666666,17.0
2025-02-16,E003,LED 9W pin (GREEN),Electrical,575,20,11500,2,6,2025,16,7,1,11500,14.666666666666666,15.0
2025-02-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,2,6,2025,16,7,1,660,3.6666666666666665,2.0
2025-02-16,P002,Valve socket 1/2,Plumbing,40,9,360,2,6,2025,16,7,1,360,14.333333333333334,20.0
2025-02-16,P003,Elbow socket 1/2,Plumbing,40,18,720,2,6,2025,16,7,1,720,15.333333333333334,9.0
2025-02-16,O001,Caltex 20W50,Oil,1200,8,9600,2,6,2025,16,7,1,9600,6.666666666666667,6.0
2025-02-17,E001,13A Plug base (ACL),Electrical,650,8,5200,2,0,2025,17,8,0,5200,11.0,16.0
2025-02-17,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,2,0,2025,17,8,0,8000,21.333333333333332,22.0
2025-02-17,E003,LED 9W pin (GREEN),Electrical,575,24,13800,2,0,2025,17,8,0,13800,19.666666666666668,20.0
2025-02-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,2,0,2025,17,8,0,1320,2.6666666666666665,2.0
2025-02-17,P002,Valve socket 1/2,Plumbing,40,19,760,2,0,2025,17,8,0,760,16.0,9.0
2025-02-17,P003,Elbow socket 1/2,Plumbing,40,15,600,2,0,2025,17,8,0,600,14.0,18.0
2025-02-17,O001,Caltex 20W50,Oil,1200,6,7200,2,0,2025,17,8,0,7200,6.666666666666667,8.0
2025-02-18,E001,13A Plug base (ACL),Electrical,650,23,14950,2,1,2025,18,8,0,14950,15.666666666666666,8.0
2025-02-18,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,2,1,2025,18,8,0,7680,23.666666666666668,25.0
2025-02-18,E003,LED 9W pin (GREEN),Electrical,575,11,6325,2,1,2025,18,8,0,6325,18.333333333333332,24.0
2025-02-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,2,1,2025,18,8,0,990,3.0,4.0
2025-02-18,P002,Valve socket 1/2,Plumbing,40,14,560,2,1,2025,18,8,0,560,14.0,19.0
2025-02-18,P003,Elbow socket 1/2,Plumbing,40,17,680,2,1,2025,18,8,0,680,16.666666666666668,15.0
2025-02-18,O001,Caltex 20W50,Oil,1200,4,4800,2,1,2025,18,8,0,4800,6.0,6.0
2025-02-19,E001,13A Plug base (ACL),Electrical,650,13,8450,2,2,2025,19,8,0,8450,14.666666666666666,23.0
2025-02-19,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,2,2,2025,19,8,0,6400,23.0,24.0
2025-02-19,E003,LED 9W pin (GREEN),Electrical,575,24,13800,2,2,2025,19,8,0,13800,19.666666666666668,11.0
2025-02-19,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,2,2025,19,8,0,2800,1.0,1.0
2025-02-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,2,2025,19,8,0,330,2.6666666666666665,3.0
2025-02-19,P002,Valve socket 1/2,Plumbing,40,13,520,2,2,2025,19,8,0,520,15.333333333333334,14.0
2025-02-19,P003,Elbow socket 1/2,Plumbing,40,23,920,2,2,2025,19,8,0,920,18.333333333333332,17.0
2025-02-19,O001,Caltex 20W50,Oil,1200,4,4800,2,2,2025,19,8,0,4800,4.666666666666667,4.0
2025-02-20,E001,13A Plug base (ACL),Electrical,650,12,7800,2,3,2025,20,8,0,7800,16.0,13.0
2025-02-20,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,2,3,2025,20,8,0,5120,20.0,20.0
2025-02-20,E003,LED 9W pin (GREEN),Electrical,575,7,4025,2,3,2025,20,8,0,4025,14.0,24.0
2025-02-20,E004,MCB enclosure 18 way,Electrical,2800,2,5600,2,3,2025,20,8,0,5600,1.3333333333333333,1.0
2025-02-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,2,3,2025,20,8,0,1320,2.6666666666666665,1.0
2025-02-20,P002,Valve socket 1/2,Plumbing,40,17,680,2,3,2025,20,8,0,680,14.666666666666666,13.0
2025-02-20,O001,Caltex 20W50,Oil,1200,2,2400,2,3,2025,20,8,0,2400,3.3333333333333335,4.0
2025-02-21,E001,13A Plug base (ACL),Electrical,650,19,12350,2,4,2025,21,8,0,12350,14.666666666666666,12.0
2025-02-21,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,2,4,2025,21,8,0,8000,20.333333333333332,16.0
2025-02-21,E003,LED 9W pin (GREEN),Electrical,575,15,8625,2,4,2025,21,8,0,8625,15.333333333333334,7.0
2025-02-21,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,4,2025,21,8,0,2800,1.3333333333333333,2.0
2025-02-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,4,2025,21,8,0,2310,4.0,4.0
2025-02-21,P002,Valve socket 1/2,Plumbing,40,11,440,2,4,2025,21,8,0,440,13.666666666666666,17.0
2025-02-21,P003,Elbow socket 1/2,Plumbing,40,18,720,2,4,2025,21,8,0,720,19.333333333333332,23.0
2025-02-21,O001,Caltex 20W50,Oil,1200,5,6000,2,4,2025,21,8,0,6000,3.6666666666666665,2.0
2025-02-22,E001,13A Plug base (ACL),Electrical,650,11,7150,2,5,2025,22,8,1,7150,14.0,19.0
2025-02-22,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,2,5,2025,22,8,1,6080,20.0,25.0
2025-02-22,E003,LED 9W pin (GREEN),Electrical,575,8,4600,2,5,2025,22,8,1,4600,10.0,15.0
2025-02-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,2,5,2025,22,8,1,1980,5.666666666666667,7.0
2025-02-22,P002,Valve socket 1/2,Plumbing,40,8,320,2,5,2025,22,8,1,320,12.0,11.0
2025-02-22,P003,Elbow socket 1/2,Plumbing,40,15,600,2,5,2025,22,8,1,600,18.666666666666668,18.0
2025-02-22,O001,Caltex 20W50,Oil,1200,3,3600,2,5,2025,22,8,1,3600,3.3333333333333335,5.0
2025-02-23,E001,13A Plug base (ACL),Electrical,650,11,7150,2,6,2025,23,8,1,7150,13.666666666666666,11.0
2025-02-23,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,2,6,2025,23,8,1,2560,17.333333333333332,19.0
2025-02-23,E003,LED 9W pin (GREEN),Electrical,575,7,4025,2,6,2025,23,8,1,4025,10.0,8.0
2025-02-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,2,6,2025,23,8,1,660,5.0,6.0
2025-02-23,P002,Valve socket 1/2,Plumbing,40,10,400,2,6,2025,23,8,1,400,9.666666666666666,8.0
2025-02-23,P003,Elbow socket 1/2,Plumbing,40,23,920,2,6,2025,23,8,1,920,18.666666666666668,15.0
2025-02-23,O001,Caltex 20W50,Oil,1200,4,4800,2,6,2025,23,8,1,4800,4.0,3.0
2025-02-24,E001,13A Plug base (ACL),Electrical,650,16,10400,2,0,2025,24,9,0,10400,12.666666666666666,11.0
2025-02-24,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,2,0,2025,24,9,0,2240,11.333333333333334,8.0
2025-02-24,E003,LED 9W pin (GREEN),Electrical,575,21,12075,2,0,2025,24,9,0,12075,12.0,7.0
2025-02-24,E004,MCB enclosure 18 way,Electrical,2800,2,5600,2,0,2025,24,9,0,5600,1.6666666666666667,1.0
2025-02-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,0,2025,24,9,0,330,3.0,2.0
2025-02-24,P002,Valve socket 1/2,Plumbing,40,5,200,2,0,2025,24,9,0,200,7.666666666666667,10.0
2025-02-24,O001,Caltex 20W50,Oil,1200,4,4800,2,0,2025,24,9,0,4800,3.6666666666666665,4.0
2025-02-25,E003,LED 9W pin (GREEN),Electrical,575,6,3450,2,1,2025,25,9,0,3450,11.333333333333334,21.0
2025-02-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,1,2025,25,9,0,2310,3.3333333333333335,1.0
2025-02-25,P002,Valve socket 1/2,Plumbing,40,12,480,2,1,2025,25,9,0,480,9.0,5.0
2025-02-25,P003,Elbow socket 1/2,Plumbing,40,15,600,2,1,2025,25,9,0,600,17.666666666666668,23.0
2025-02-25,O001,Caltex 20W50,Oil,1200,2,2400,2,1,2025,25,9,0,2400,3.3333333333333335,4.0
2025-02-26,E001,13A Plug base (ACL),Electrical,650,9,5850,2,2,2025,26,9,0,5850,12.0,16.0
2025-02-26,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,2,2,2025,26,9,0,2560,7.666666666666667,7.0
2025-02-26,E003,LED 9W pin (GREEN),Electrical,575,21,12075,2,2,2025,26,9,0,12075,16.0,6.0
2025-02-26,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,2,2025,26,9,0,2800,1.3333333333333333,2.0
2025-02-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,2,2,2025,26,9,0,2310,5.0,7.0
2025-02-26,P002,Valve socket 1/2,Plumbing,40,25,1000,2,2,2025,26,9,0,1000,14.0,12.0
2025-02-26,P003,Elbow socket 1/2,Plumbing,40,19,760,2,2,2025,26,9,0,760,19.0,15.0
2025-02-27,E001,13A Plug base (ACL),Electrical,650,24,15600,2,3,2025,27,9,0,15600,16.333333333333332,9.0
2025-02-27,E003,LED 9W pin (GREEN),Electrical,575,12,6900,2,3,2025,27,9,0,6900,13.0,21.0
2025-02-27,E004,MCB enclosure 18 way,Electrical,2800,2,5600,2,3,2025,27,9,0,5600,1.6666666666666667,1.0
2025-02-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,2,3,2025,27,9,0,330,5.0,7.0
2025-02-27,P002,Valve socket 1/2,Plumbing,40,25,1000,2,3,2025,27,9,0,1000,20.666666666666668,25.0
2025-02-27,P003,Elbow socket 1/2,Plumbing,40,11,440,2,3,2025,27,9,0,440,15.0,19.0
2025-02-27,O001,Caltex 20W50,Oil,1200,4,4800,2,3,2025,27,9,0,4800,3.3333333333333335,2.0
2025-02-28,E001,13A Plug base (ACL),Electrical,650,14,9100,2,4,2025,28,9,0,9100,15.666666666666666,24.0
2025-02-28,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,2,4,2025,28,9,0,8000,13.333333333333334,8.0
2025-02-28,E003,LED 9W pin (GREEN),Electrical,575,14,8050,2,4,2025,28,9,0,8050,15.666666666666666,12.0
2025-02-28,E004,MCB enclosure 18 way,Electrical,2800,1,2800,2,4,2025,28,9,0,2800,1.3333333333333333,2.0
2025-02-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,2,4,2025,28,9,0,990,3.6666666666666665,1.0
2025-02-28,P002,Valve socket 1/2,Plumbing,40,20,800,2,4,2025,28,9,0,800,23.333333333333332,25.0
2025-02-28,P003,Elbow socket 1/2,Plumbing,40,12,480,2,4,2025,28,9,0,480,14.0,11.0
2025-02-28,O001,Caltex 20W50,Oil,1200,1,1200,2,4,2025,28,9,0,1200,2.3333333333333335,4.0
2025-03-01,E001,13A Plug base (ACL),Electrical,650,7,4550,3,5,2025,1,9,1,4550,15.0,14.0
2025-03-01,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,3,5,2025,1,9,1,7680,19.0,25.0
2025-03-01,E003,LED 9W pin (GREEN),Electrical,575,14,8050,3,5,2025,1,9,1,8050,13.333333333333334,14.0
2025-03-01,E004,MCB enclosure 18 way,Electrical,2800,1,2800,3,5,2025,1,9,1,2800,1.3333333333333333,1.0
2025-03-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,3,5,2025,1,9,1,660,2.0,3.0
2025-03-01,P002,Valve socket 1/2,Plumbing,40,21,840,3,5,2025,1,9,1,840,22.0,20.0
2025-03-01,P003,Elbow socket 1/2,Plumbing,40,12,480,3,5,2025,1,9,1,480,11.666666666666666,12.0
2025-03-01,O001,Caltex 20W50,Oil,1200,5,6000,3,5,2025,1,9,1,6000,3.3333333333333335,1.0
2025-03-02,E001,13A Plug base (ACL),Electrical,650,14,9100,3,6,2025,2,9,1,9100,11.666666666666666,7.0
2025-03-02,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,3,6,2025,2,9,1,7360,24.0,24.0
2025-03-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,3,6,2025,2,9,1,660,2.3333333333333335,2.0
2025-03-02,P002,Valve socket 1/2,Plumbing,40,14,560,3,6,2025,2,9,1,560,18.333333333333332,21.0
2025-03-02,P003,Elbow socket 1/2,Plumbing,40,12,480,3,6,2025,2,9,1,480,12.0,12.0
2025-03-02,O001,Caltex 20W50,Oil,1200,4,4800,3,6,2025,2,9,1,4800,3.3333333333333335,5.0
2025-03-03,E001,13A Plug base (ACL),Electrical,650,7,4550,3,0,2025,3,10,0,4550,9.333333333333334,14.0
2025-03-03,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,3,0,2025,3,10,0,8000,24.0,23.0
2025-03-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,3,0,2025,3,10,0,1980,3.3333333333333335,2.0
2025-03-03,P002,Valve socket 1/2,Plumbing,40,13,520,3,0,2025,3,10,0,520,16.0,14.0
2025-03-03,P003,Elbow socket 1/2,Plumbing,40,8,320,3,0,2025,3,10,0,320,10.666666666666666,12.0
2025-03-03,O001,Caltex 20W50,Oil,1200,3,3600,3,0,2025,3,10,0,3600,4.0,4.0
2025-03-04,E001,13A Plug base (ACL),Electrical,650,22,14300,3,1,2025,4,10,0,14300,14.333333333333334,7.0
2025-03-04,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,3,1,2025,4,10,0,8000,24.333333333333332,25.0
2025-03-04,E003,LED 9W pin (GREEN),Electrical,575,17,9775,3,1,2025,4,10,0,9775,15.0,14.0
2025-03-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,3,1,2025,4,10,0,5600,1.3333333333333333,1.0
2025-03-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,3,1,2025,4,10,0,1980,4.666666666666667,6.0
2025-03-04,P002,Valve socket 1/2,Plumbing,40,8,320,3,1,2025,4,10,0,320,11.666666666666666,13.0
2025-03-04,P003,Elbow socket 1/2,Plumbing,40,21,840,3,1,2025,4,10,0,840,13.666666666666666,8.0
2025-03-04,O001,Caltex 20W50,Oil,1200,7,8400,3,1,2025,4,10,0,8400,4.666666666666667,3.0
2025-03-05,E001,13A Plug base (ACL),Electrical,650,24,15600,3,2,2025,5,10,0,15600,17.666666666666668,22.0
2025-03-05,E002,1 GANG Switch (KEVILTON),Electrical,320,13,4160,3,2,2025,5,10,0,4160,21.0,25.0
2025-03-05,E003,LED 9W pin (GREEN),Electrical,575,18,10350,3,2,2025,5,10,0,10350,16.333333333333332,17.0
2025-03-05,E004,MCB enclosure 18 way,Electrical,2800,1,2800,3,2,2025,5,10,0,2800,1.3333333333333333,2.0
2025-03-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,3,2,2025,5,10,0,1650,5.666666666666667,6.0
2025-03-05,P002,Valve socket 1/2,Plumbing,40,7,280,3,2,2025,5,10,0,280,9.333333333333334,8.0
2025-03-05,P003,Elbow socket 1/2,Plumbing,40,14,560,3,2,2025,5,10,0,560,14.333333333333334,21.0
2025-03-05,O001,Caltex 20W50,Oil,1200,6,7200,3,2,2025,5,10,0,7200,5.333333333333333,7.0
2025-03-06,E001,13A Plug base (ACL),Electrical,650,11,7150,3,3,2025,6,10,0,7150,19.0,24.0
2025-03-06,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,3,3,2025,6,10,0,7040,20.0,13.0
2025-03-06,E003,LED 9W pin (GREEN),Electrical,575,5,2875,3,3,2025,6,10,0,2875,13.333333333333334,18.0
2025-03-06,E004,MCB enclosure 18 way,Electrical,2800,1,2800,3,3,2025,6,10,0,2800,1.3333333333333333,1.0
2025-03-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,3,3,2025,6,10,0,330,4.0,5.0
2025-03-06,P002,Valve socket 1/2,Plumbing,40,17,680,3,3,2025,6,10,0,680,10.666666666666666,7.0
2025-03-06,P003,Elbow socket 1/2,Plumbing,40,8,320,3,3,2025,6,10,0,320,14.333333333333334,14.0
2025-03-06,O001,Caltex 20W50,Oil,1200,2,2400,3,3,2025,6,10,0,2400,5.0,6.0
2025-03-07,E001,13A Plug base (ACL),Electrical,650,11,7150,3,4,2025,7,10,0,7150,15.333333333333334,11.0
2025-03-07,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,3,4,2025,7,10,0,3520,15.333333333333334,22.0
2025-03-07,E003,LED 9W pin (GREEN),Electrical,575,24,13800,3,4,2025,7,10,0,13800,15.666666666666666,5.0
2025-03-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,3,4,2025,7,10,0,2310,4.333333333333333,1.0
2025-03-07,O001,Caltex 20W50,Oil,1200,4,4800,3,4,2025,7,10,0,4800,4.0,2.0
2025-03-08,E001,13A Plug base (ACL),Electrical,650,23,14950,3,5,2025,8,10,1,14950,15.0,11.0
2025-03-08,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,3,5,2025,8,10,1,6080,17.333333333333332,11.0
2025-03-08,E003,LED 9W pin (GREEN),Electrical,575,12,6900,3,5,2025,8,10,1,6900,13.666666666666666,24.0
2025-03-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,3,5,2025,8,10,1,1980,4.666666666666667,7.0
2025-03-08,P003,Elbow socket 1/2,Plumbing,40,17,680,3,5,2025,8,10,1,680,13.0,8.0
2025-03-09,E001,13A Plug base (ACL),Electrical,650,17,11050,3,6,2025,9,10,1,11050,17.0,23.0
2025-03-09,E003,LED 9W pin (GREEN),Electrical,575,18,10350,3,6,2025,9,10,1,10350,18.0,12.0
2025-03-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,3,6,2025,9,10,1,330,4.666666666666667,6.0
2025-03-09,P002,Valve socket 1/2,Plumbing,40,10,400,3,6,2025,9,10,1,400,11.333333333333334,17.0
2025-03-09,P003,Elbow socket 1/2,Plumbing,40,5,200,3,6,2025,9,10,1,200,10.0,17.0
2025-03-09,O001,Caltex 20W50,Oil,1200,3,3600,3,6,2025,9,10,1,3600,3.0,4.0
