date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week
2025-08-10,O001,Caltex 20W50,Oil,1200,7,8400,8,6
2025-08-11,E001,13A Plug base (ACL),Electrical,650,20,13000,8,0
2025-08-11,E003,LED 9W pin (GREEN),Electrical,575,18,10350,8,0
2025-08-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,0
2025-08-11,P002,Valve socket 1/2,Plumbing,40,18,720,8,0
2025-08-11,O001,Caltex 20W50,Oil,1200,4,4800,8,0
2025-08-12,E001,13A Plug base (ACL),Electrical,650,7,4550,8,1
2025-08-12,E002,1 GANG Switch (KEVILTON),Electrical,320,17,5440,8,1
2025-08-12,E003,LED 9W pin (GREEN),Electrical,575,19,10925,8,1
2025-08-12,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,1
2025-08-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,1
2025-08-12,P002,Valve socket 1/2,Plumbing,40,5,200,8,1
2025-08-12,P003,Elbow socket 1/2,Plumbing,40,24,960,8,1
2025-08-12,O001,Caltex 20W50,Oil,1200,6,7200,8,1
2025-08-13,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,8,2
2025-08-13,P002,Valve socket 1/2,Plumbing,40,12,480,8,2
2025-08-13,P003,Elbow socket 1/2,Plumbing,40,11,440,8,2
2025-08-13,O001,Caltex 20W50,Oil,1200,8,9600,8,2
2025-08-14,E001,13A Plug base (ACL),Electrical,650,7,4550,8,3
2025-08-14,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,3
2025-08-14,E003,LED 9W pin (GREEN),Electrical,575,16,9200,8,3
2025-08-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,3
2025-08-14,P002,Valve socket 1/2,Plumbing,40,17,680,8,3
2025-08-14,O001,Caltex 20W50,Oil,1200,4,4800,8,3
2025-08-15,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,8,4
2025-08-15,E003,LED 9W pin (GREEN),Electrical,575,24,13800,8,4
2025-08-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,4
2025-08-15,P002,Valve socket 1/2,Plumbing,40,15,600,8,4
2025-08-15,P003,Elbow socket 1/2,Plumbing,40,5,200,8,4
2025-08-16,E001,13A Plug base (ACL),Electrical,650,25,16250,8,5
2025-08-16,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,8,5
2025-08-16,E003,LED 9W pin (GREEN),Electrical,575,15,8625,8,5
2025-08-16,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,5
2025-08-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,8,5
2025-08-16,P003,Elbow socket 1/2,Plumbing,40,13,520,8,5
2025-08-16,O001,Caltex 20W50,Oil,1200,3,3600,8,5
2025-08-17,E001,13A Plug base (ACL),Electrical,650,11,7150,8,6
2025-08-17,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,6
2025-08-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,6
2025-08-17,P002,Valve socket 1/2,Plumbing,40,15,600,8,6
2025-08-17,O001,Caltex 20W50,Oil,1200,6,7200,8,6
2025-08-18,E001,13A Plug base (ACL),Electrical,650,13,8450,8,0
2025-08-18,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,8,0
2025-08-18,E003,LED 9W pin (GREEN),Electrical,575,16,9200,8,0
2025-08-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,0
2025-08-18,P002,Valve socket 1/2,Plumbing,40,8,320,8,0
2025-08-18,P003,Elbow socket 1/2,Plumbing,40,17,680,8,0
2025-08-18,O001,Caltex 20W50,Oil,1200,1,1200,8,0
2025-08-19,E003,LED 9W pin (GREEN),Electrical,575,8,4600,8,1
2025-08-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,1
2025-08-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,1
2025-08-19,P002,Valve socket 1/2,Plumbing,40,9,360,8,1
2025-08-19,P003,Elbow socket 1/2,Plumbing,40,9,360,8,1
2025-08-19,O001,Caltex 20W50,Oil,1200,7,8400,8,1
2025-08-20,E001,13A Plug base (ACL),Electrical,650,24,15600,8,2
2025-08-20,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,8,2
2025-08-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,2
2025-08-20,P002,Valve socket 1/2,Plumbing,40,20,800,8,2
2025-08-20,P003,Elbow socket 1/2,Plumbing,40,19,760,8,2
2025-08-20,O001,Caltex 20W50,Oil,1200,4,4800,8,2
2025-08-21,E001,13A Plug base (ACL),Electrical,650,7,4550,8,3
2025-08-21,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,8,3
2025-08-21,E003,LED 9W pin (GREEN),Electrical,575,21,12075,8,3
2025-08-21,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,3
2025-08-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,3
2025-08-21,P002,Valve socket 1/2,Plumbing,40,22,880,8,3
2025-08-21,P003,Elbow socket 1/2,Plumbing,40,9,360,8,3
2025-08-21,O001,Caltex 20W50,Oil,1200,4,4800,8,3
2025-08-22,E001,13A Plug base (ACL),Electrical,650,8,5200,8,4
2025-08-22,E003,LED 9W pin (GREEN),Electrical,575,7,4025,8,4
2025-08-22,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,4
2025-08-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,8,4
2025-08-22,P003,Elbow socket 1/2,Plumbing,40,15,600,8,4
2025-08-22,O001,Caltex 20W50,Oil,1200,4,4800,8,4
2025-08-23,E001,13A Plug base (ACL),Electrical,650,8,5200,8,5
2025-08-23,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,8,5
2025-08-23,E003,LED 9W pin (GREEN),Electrical,575,6,3450,8,5
2025-08-23,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,5
2025-08-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,5
2025-08-23,P002,Valve socket 1/2,Plumbing,40,18,720,8,5
2025-08-24,E001,13A Plug base (ACL),Electrical,650,9,5850,8,6
2025-08-24,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,8,6
2025-08-24,E003,LED 9W pin (GREEN),Electrical,575,8,4600,8,6
2025-08-24,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,6
2025-08-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,8,6
2025-08-24,P002,Valve socket 1/2,Plumbing,40,12,480,8,6
2025-08-24,P003,Elbow socket 1/2,Plumbing,40,19,760,8,6
2025-08-25,E001,13A Plug base (ACL),Electrical,650,15,9750,8,0
2025-08-25,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,8,0
2025-08-25,E003,LED 9W pin (GREEN),Electrical,575,12,6900,8,0
2025-08-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,8,0
2025-08-25,P002,Valve socket 1/2,Plumbing,40,8,320,8,0
2025-08-25,P003,Elbow socket 1/2,Plumbing,40,6,240,8,0
2025-08-25,O001,Caltex 20W50,Oil,1200,6,7200,8,0
2025-08-26,E001,13A Plug base (ACL),Electrical,650,6,3900,8,1
2025-08-26,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,8,1
2025-08-26,E003,LED 9W pin (GREEN),Electrical,575,21,12075,8,1
2025-08-26,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,1
2025-08-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,1
2025-08-26,P002,Valve socket 1/2,Plumbing,40,17,680,8,1
2025-08-26,P003,Elbow socket 1/2,Plumbing,40,17,680,8,1
2025-08-26,O001,Caltex 20W50,Oil,1200,7,8400,8,1
2025-08-27,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,8,2
2025-08-27,E003,LED 9W pin (GREEN),Electrical,575,15,8625,8,2
2025-08-27,P002,Valve socket 1/2,Plumbing,40,15,600,8,2
2025-08-27,P003,Elbow socket 1/2,Plumbing,40,5,200,8,2
2025-08-27,O001,Caltex 20W50,Oil,1200,8,9600,8,2
2025-08-28,E001,13A Plug base (ACL),Electrical,650,17,11050,8,3
2025-08-28,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,8,3
2025-08-28,E003,LED 9W pin (GREEN),Electrical,575,8,4600,8,3
2025-08-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,8,3
2025-08-28,P002,Valve socket 1/2,Plumbing,40,22,880,8,3
2025-08-28,P003,Elbow socket 1/2,Plumbing,40,5,200,8,3
2025-08-28,O001,Caltex 20W50,Oil,1200,7,8400,8,3
2025-08-29,E001,13A Plug base (ACL),Electrical,650,5,3250,8,4
2025-08-29,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,8,4
2025-08-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,8,4
2025-08-29,P002,Valve socket 1/2,Plumbing,40,21,840,8,4
2025-08-29,O001,Caltex 20W50,Oil,1200,4,4800,8,4
2025-08-30,E001,13A Plug base (ACL),Electrical,650,14,9100,8,5
2025-08-30,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,8,5
2025-08-30,E003,LED 9W pin (GREEN),Electrical,575,9,5175,8,5
2025-08-30,P002,Valve socket 1/2,Plumbing,40,6,240,8,5
2025-08-30,P003,Elbow socket 1/2,Plumbing,40,16,640,8,5
2025-08-30,O001,Caltex 20W50,Oil,1200,3,3600,8,5
2025-08-31,E001,13A Plug base (ACL),Electrical,650,8,5200,8,6
2025-08-31,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,8,6
2025-08-31,E003,LED 9W pin (GREEN),Electrical,575,20,11500,8,6
2025-08-31,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,6
2025-08-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,6
2025-08-31,P002,Valve socket 1/2,Plumbing,40,23,920,8,6
2025-08-31,P003,Elbow socket 1/2,Plumbing,40,5,200,8,6
2025-08-31,O001,Caltex 20W50,Oil,1200,3,3600,8,6
2025-09-01,E001,13A Plug base (ACL),Electrical,650,15,9750,9,0
2025-09-01,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,9,0
2025-09-01,E003,LED 9W pin (GREEN),Electrical,575,25,14375,9,0
2025-09-01,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,0
2025-09-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,9,0
2025-09-01,P003,Elbow socket 1/2,Plumbing,40,14,560,9,0
2025-09-01,O001,Caltex 20W50,Oil,1200,6,7200,9,0
2025-09-02,E001,13A Plug base (ACL),Electrical,650,12,7800,9,1
2025-09-02,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,9,1
2025-09-02,E003,LED 9W pin (GREEN),Electrical,575,14,8050,9,1
2025-09-02,P002,Valve socket 1/2,Plumbing,40,6,240,9,1
2025-09-02,P003,Elbow socket 1/2,Plumbing,40,10,400,9,1
2025-09-03,E001,13A Plug base (ACL),Electrical,650,22,14300,9,2
2025-09-03,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,9,2
2025-09-03,E003,LED 9W pin (GREEN),Electrical,575,21,12075,9,2
2025-09-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,9,2
2025-09-03,P003,Elbow socket 1/2,Plumbing,40,6,240,9,2
2025-09-03,O001,Caltex 20W50,Oil,1200,7,8400,9,2
2025-09-04,E001,13A Plug base (ACL),Electrical,650,21,13650,9,3
2025-09-04,P002,Valve socket 1/2,Plumbing,40,15,600,9,3
2025-09-04,P003,Elbow socket 1/2,Plumbing,40,19,760,9,3
2025-09-04,O001,Caltex 20W50,Oil,1200,6,7200,9,3
2025-09-05,E001,13A Plug base (ACL),Electrical,650,13,8450,9,4
2025-09-05,E003,LED 9W pin (GREEN),Electrical,575,5,2875,9,4
2025-09-05,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,4
2025-09-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,9,4
2025-09-05,P002,Valve socket 1/2,Plumbing,40,17,680,9,4
2025-09-05,P003,Elbow socket 1/2,Plumbing,40,12,480,9,4
2025-09-06,E001,13A Plug base (ACL),Electrical,650,6,3900,9,5
2025-09-06,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,9,5
2025-09-06,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,5
2025-09-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,9,5
2025-09-06,P002,Valve socket 1/2,Plumbing,40,13,520,9,5
2025-09-06,P003,Elbow socket 1/2,Plumbing,40,25,1000,9,5
2025-09-06,O001,Caltex 20W50,Oil,1200,2,2400,9,5
2025-09-07,E001,13A Plug base (ACL),Electrical,650,6,3900,9,6
2025-09-07,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,9,6
2025-09-07,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,6
2025-09-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,9,6
2025-09-07,P002,Valve socket 1/2,Plumbing,40,8,320,9,6
2025-09-07,P003,Elbow socket 1/2,Plumbing,40,6,240,9,6
2025-09-07,O001,Caltex 20W50,Oil,1200,1,1200,9,6
2025-09-08,E001,13A Plug base (ACL),Electrical,650,5,3250,9,0
2025-09-08,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,9,0
2025-09-08,E003,LED 9W pin (GREEN),Electrical,575,19,10925,9,0
2025-09-08,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,0
2025-09-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,9,0
2025-09-08,P002,Valve socket 1/2,Plumbing,40,18,720,9,0
2025-09-08,P003,Elbow socket 1/2,Plumbing,40,14,560,9,0
2025-09-08,O001,Caltex 20W50,Oil,1200,3,3600,9,0
2025-09-09,E001,13A Plug base (ACL),Electrical,650,9,5850,9,1
2025-09-09,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,9,1
2025-09-09,P002,Valve socket 1/2,Plumbing,40,17,680,9,1
2025-09-09,P003,Elbow socket 1/2,Plumbing,40,8,320,9,1
2025-09-09,O001,Caltex 20W50,Oil,1200,1,1200,9,1
2025-09-10,E001,13A Plug base (ACL),Electrical,650,19,12350,9,2
2025-09-10,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,9,2
2025-09-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,9,2
2025-09-10,P002,Valve socket 1/2,Plumbing,40,25,1000,9,2
2025-09-10,P003,Elbow socket 1/2,Plumbing,40,22,880,9,2
2025-09-10,O001,Caltex 20W50,Oil,1200,2,2400,9,2
2025-09-11,E001,13A Plug base (ACL),Electrical,650,7,4550,9,3
2025-09-11,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,9,3
2025-09-11,E003,LED 9W pin (GREEN),Electrical,575,23,13225,9,3
2025-09-11,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,3
2025-09-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,9,3
2025-09-11,P002,Valve socket 1/2,Plumbing,40,19,760,9,3
2025-09-11,P003,Elbow socket 1/2,Plumbing,40,10,400,9,3
2025-09-11,O001,Caltex 20W50,Oil,1200,7,8400,9,3
2025-09-12,E001,13A Plug base (ACL),Electrical,650,16,10400,9,4
2025-09-12,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,9,4
2025-09-12,E003,LED 9W pin (GREEN),Electrical,575,13,7475,9,4
2025-09-12,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,4
2025-09-12,P002,Valve socket 1/2,Plumbing,40,14,560,9,4
2025-09-12,O001,Caltex 20W50,Oil,1200,5,6000,9,4
2025-09-13,E001,13A Plug base (ACL),Electrical,650,17,11050,9,5
2025-09-13,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,9,5
2025-09-13,E003,LED 9W pin (GREEN),Electrical,575,20,11500,9,5
2025-09-13,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,5
2025-09-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,9,5
2025-09-13,P002,Valve socket 1/2,Plumbing,40,14,560,9,5
2025-09-13,P003,Elbow socket 1/2,Plumbing,40,7,280,9,5
2025-09-13,O001,Caltex 20W50,Oil,1200,4,4800,9,5
2025-09-14,E003,LED 9W pin (GREEN),Electrical,575,18,10350,9,6
2025-09-14,P002,Valve socket 1/2,Plumbing,40,17,680,9,6
2025-09-14,P003,Elbow socket 1/2,Plumbing,40,14,560,9,6
2025-09-15,E001,13A Plug base (ACL),Electrical,650,14,9100,9,0
2025-09-15,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,9,0
2025-09-15,E003,LED 9W pin (GREEN),Electrical,575,24,13800,9,0
2025-09-15,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,0
2025-09-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,9,0
2025-09-15,P002,Valve socket 1/2,Plumbing,40,17,680,9,0
2025-09-15,P003,Elbow socket 1/2,Plumbing,40,6,240,9,0
2025-09-15,O001,Caltex 20W50,Oil,1200,2,2400,9,0
2025-09-16,E001,13A Plug base (ACL),Electrical,650,10,6500,9,1
2025-09-16,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,9,1
2025-09-16,E003,LED 9W pin (GREEN),Electrical,575,14,8050,9,1
2025-09-16,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,1
2025-09-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,9,1
2025-09-16,P003,Elbow socket 1/2,Plumbing,40,16,640,9,1
2025-09-16,O001,Caltex 20W50,Oil,1200,3,3600,9,1
2025-09-17,E001,13A Plug base (ACL),Electrical,650,23,14950,9,2
2025-09-17,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,9,2
2025-09-17,E003,LED 9W pin (GREEN),Electrical,575,19,10925,9,2
2025-09-17,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,2
2025-09-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,9,2
2025-09-17,P002,Valve socket 1/2,Plumbing,40,19,760,9,2
2025-09-17,P003,Elbow socket 1/2,Plumbing,40,20,800,9,2
2025-09-17,O001,Caltex 20W50,Oil,1200,2,2400,9,2
2025-09-18,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,9,3
2025-09-18,E003,LED 9W pin (GREEN),Electrical,575,16,9200,9,3
2025-09-18,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,3
2025-09-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,9,3
2025-09-18,P002,Valve socket 1/2,Plumbing,40,5,200,9,3
2025-09-18,P003,Elbow socket 1/2,Plumbing,40,19,760,9,3
2025-09-18,O001,Caltex 20W50,Oil,1200,1,1200,9,3
2025-09-19,E001,13A Plug base (ACL),Electrical,650,20,13000,9,4
2025-09-19,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,9,4
2025-09-19,E003,LED 9W pin (GREEN),Electrical,575,14,8050,9,4
2025-09-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,4
2025-09-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,9,4
2025-09-19,P002,Valve socket 1/2,Plumbing,40,10,400,9,4
2025-09-19,P003,Elbow socket 1/2,Plumbing,40,6,240,9,4
2025-09-19,O001,Caltex 20W50,Oil,1200,5,6000,9,4
2025-09-20,E001,13A Plug base (ACL),Electrical,650,15,9750,9,5
2025-09-20,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,9,5
2025-09-20,E003,LED 9W pin (GREEN),Electrical,575,13,7475,9,5
2025-09-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,9,5
2025-09-20,P002,Valve socket 1/2,Plumbing,40,11,440,9,5
2025-09-20,P003,Elbow socket 1/2,Plumbing,40,12,480,9,5
2025-09-20,O001,Caltex 20W50,Oil,1200,2,2400,9,5
2025-09-21,E001,13A Plug base (ACL),Electrical,650,14,9100,9,6
2025-09-21,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,9,6
2025-09-21,E003,LED 9W pin (GREEN),Electrical,575,21,12075,9,6
2025-09-21,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,6
2025-09-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,9,6
2025-09-21,P002,Valve socket 1/2,Plumbing,40,10,400,9,6
2025-09-21,P003,Elbow socket 1/2,Plumbing,40,22,880,9,6
2025-09-21,O001,Caltex 20W50,Oil,1200,7,8400,9,6
2025-09-22,E001,13A Plug base (ACL),Electrical,650,23,14950,9,0
2025-09-22,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,9,0
2025-09-22,E003,LED 9W pin (GREEN),Electrical,575,9,5175,9,0
2025-09-22,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,0
2025-09-22,P002,Valve socket 1/2,Plumbing,40,17,680,9,0
2025-09-22,P003,Elbow socket 1/2,Plumbing,40,6,240,9,0
2025-09-22,O001,Caltex 20W50,Oil,1200,7,8400,9,0
2025-09-23,E001,13A Plug base (ACL),Electrical,650,25,16250,9,1
2025-09-23,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,9,1
2025-09-23,E003,LED 9W pin (GREEN),Electrical,575,22,12650,9,1
2025-09-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,9,1
2025-09-23,P002,Valve socket 1/2,Plumbing,40,19,760,9,1
2025-09-23,P003,Elbow socket 1/2,Plumbing,40,24,960,9,1
2025-09-23,O001,Caltex 20W50,Oil,1200,4,4800,9,1
2025-09-24,E001,13A Plug base (ACL),Electrical,650,25,16250,9,2
2025-09-24,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,9,2
2025-09-24,E003,LED 9W pin (GREEN),Electrical,575,8,4600,9,2
2025-09-24,E004,MCB enclosure 18 way,Electrical,2800,1,2800,9,2
2025-09-24,P002,Valve socket 1/2,Plumbing,40,14,560,9,2
2025-09-24,P003,Elbow socket 1/2,Plumbing,40,14,560,9,2
2025-09-24,O001,Caltex 20W50,Oil,1200,2,2400,9,2
2025-09-25,E001,13A Plug base (ACL),Electrical,650,13,8450,9,3
2025-09-25,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,9,3
2025-09-25,E003,LED 9W pin (GREEN),Electrical,575,21,12075,9,3
2025-09-25,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,3
2025-09-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,9,3
2025-09-25,P002,Valve socket 1/2,Plumbing,40,14,560,9,3
2025-09-25,P003,Elbow socket 1/2,Plumbing,40,6,240,9,3
2025-09-25,O001,Caltex 20W50,Oil,1200,5,6000,9,3
2025-09-26,E001,13A Plug base (ACL),Electrical,650,11,7150,9,4
2025-09-26,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,9,4
2025-09-26,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,4
2025-09-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,9,4
2025-09-26,P002,Valve socket 1/2,Plumbing,40,22,880,9,4
2025-09-26,P003,Elbow socket 1/2,Plumbing,40,5,200,9,4
2025-09-26,O001,Caltex 20W50,Oil,1200,3,3600,9,4
2025-09-27,E001,13A Plug base (ACL),Electrical,650,6,3900,9,5
2025-09-27,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,5
2025-09-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,9,5
2025-09-27,P002,Valve socket 1/2,Plumbing,40,19,760,9,5
2025-09-27,P003,Elbow socket 1/2,Plumbing,40,24,960,9,5
2025-09-27,O001,Caltex 20W50,Oil,1200,3,3600,9,5
2025-09-28,E001,13A Plug base (ACL),Electrical,650,16,10400,9,6
2025-09-28,E003,LED 9W pin (GREEN),Electrical,575,25,14375,9,6
2025-09-28,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,6
2025-09-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,9,6
2025-09-28,P002,Valve socket 1/2,Plumbing,40,12,480,9,6
2025-09-28,P003,Elbow socket 1/2,Plumbing,40,15,600,9,6
2025-09-28,O001,Caltex 20W50,Oil,1200,3,3600,9,6
2025-09-29,E002,1 GANG Switch (KEVILTON),Electrical,320,13,4160,9,0
2025-09-29,E003,LED 9W pin (GREEN),Electrical,575,22,12650,9,0
2025-09-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,9,0
2025-09-29,P003,Elbow socket 1/2,Plumbing,40,17,680,9,0
2025-09-29,O001,Caltex 20W50,Oil,1200,5,6000,9,0
2025-09-30,E001,13A Plug base (ACL),Electrical,650,16,10400,9,1
2025-09-30,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,9,1
2025-09-30,E003,LED 9W pin (GREEN),Electrical,575,12,6900,9,1
2025-09-30,E004,MCB enclosure 18 way,Electrical,2800,2,5600,9,1
2025-09-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,9,1
2025-09-30,P002,Valve socket 1/2,Plumbing,40,16,640,9,1
2025-09-30,P003,Elbow socket 1/2,Plumbing,40,24,960,9,1
2025-09-30,O001,Caltex 20W50,Oil,1200,3,3600,9,1
2025-10-01,E001,13A Plug base (ACL),Electrical,650,28,18200,10,2
2025-10-01,E003,LED 9W pin (GREEN),Electrical,575,8,4600,10,2
2025-10-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,10,2
2025-10-01,P002,Valve socket 1/2,Plumbing,40,6,240,10,2
2025-10-01,O001,Caltex 20W50,Oil,1200,1,1200,10,2
2025-10-02,E001,13A Plug base (ACL),Electrical,650,22,14300,10,3
2025-10-02,E002,1 GANG Switch (KEVILTON),Electrical,320,26,8320,10,3
2025-10-02,E003,LED 9W pin (GREEN),Electrical,575,28,16100,10,3
2025-10-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,10,3
2025-10-02,P003,Elbow socket 1/2,Plumbing,40,19,760,10,3
2025-10-02,O001,Caltex 20W50,Oil,1200,2,2400,10,3
2025-10-03,E001,13A Plug base (ACL),Electrical,650,30,19500,10,4
2025-10-03,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,10,4
2025-10-03,E003,LED 9W pin (GREEN),Electrical,575,21,12075,10,4
2025-10-03,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,4
2025-10-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,10,4
2025-10-03,P002,Valve socket 1/2,Plumbing,40,18,720,10,4
2025-10-03,P003,Elbow socket 1/2,Plumbing,40,6,240,10,4
2025-10-04,E001,13A Plug base (ACL),Electrical,650,15,9750,10,5
2025-10-04,E003,LED 9W pin (GREEN),Electrical,575,10,5750,10,5
2025-10-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,5
2025-10-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,10,5
2025-10-04,P002,Valve socket 1/2,Plumbing,40,28,1120,10,5
2025-10-04,O001,Caltex 20W50,Oil,1200,5,6000,10,5
2025-10-05,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,10,6
2025-10-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,6
2025-10-05,P002,Valve socket 1/2,Plumbing,40,15,600,10,6
